,X,Y,Tm,P,tree_genus,BURNCLAS,PredictedClass
57,-122.258573001919,63.5122202908313,12.4,9.0,0,1.0,1
58,-123.830857578689,63.2007320700472,12.4,39.3,0,1.0,1
59,-115.406362055954,64.6548621710718,12.1,46.8,0,1.0,1
60,-118.288694144052,64.1978627538934,14.5,17.0,0,1.0,1
61,-115.254608856136,64.6180541541276,12.1,46.8,0,1.0,1
62,-114.870704545075,64.66178459626,12.1,46.8,0,1.0,1
63,-124.879149731172,62.855136842854,11.4,2.3,0,1.0,1
64,-124.357574358159,62.9599628829042,11.4,2.3,0,1.0,1
65,-129.994661477734,61.4741761382918,9.1,18.6,1,1.0,1
66,-121.316673567248,63.4832455294117,12.4,9.0,1,1.0,1
67,-123.564513797211,62.9987453454163,12.4,39.3,0,1.0,1
68,-124.655007282884,62.6573486080344,11.4,2.3,0,1.0,1
69,-122.74880744752,62.9506444664344,15.8,31.3,0,1.0,1
70,-129.296253108889,61.2850778552744,9.1,18.6,0,1.0,1
71,-126.653111634245,61.9030236757846,11.5,18.6,0,1.0,1
72,-127.438004603909,61.698409583039,11.5,18.6,1,1.0,1
73,-123.43199489543,62.6517113836801,15.8,31.3,1,1.0,1
74,-123.627372870013,62.3936789318798,11.4,2.3,1,1.0,1
75,-116.83127519541,63.7205423748042,14.5,17.0,1,1.0,1
76,-113.906695450814,64.0924997555392,14.5,7.2,0,1.0,1
77,-122.746100983015,62.5339344777267,15.8,31.3,1,1.0,1
78,-122.300551717272,62.630848777835,16.0,11.7,0,1.0,1
79,-120.799185362974,62.8467066050133,12.4,9.0,0,1.0,1
80,-122.689550643361,62.4463127098035,15.8,31.3,1,1.0,1
81,-129.664022997371,60.5489638569884,9.1,18.6,1,1.0,1
82,-123.945288024094,62.0587495934726,11.4,2.3,0,1.0,1
83,-121.633298627617,62.5252031445886,12.4,9.0,1,1.0,1
84,-116.470599900197,63.4897352268622,14.5,17.0,1,1.0,1
85,-122.184028393256,62.2300436832995,12.4,9.0,0,1.0,1
86,-121.713481279311,62.436551229188,12.4,9.0,0,1.0,1
87,-122.940931143872,62.0867440049731,15.8,31.3,0,1.0,1
88,-125.982519265632,61.2040229294903,11.4,2.3,0,1.0,1
89,-115.343111149117,63.4636237794169,12.1,46.8,1,1.0,1
90,-115.955457231524,63.3762360445789,14.5,17.0,1,1.0,1
91,-123.517766735174,61.8582248110802,15.8,31.3,0,1.0,1
92,-125.230580758375,61.4240380784172,11.4,2.3,1,1.0,1
93,-132.428406003223,59.258559996368,10.2,9.5,1,1.0,1
94,-123.006905208567,61.7218530684073,15.8,31.3,0,1.0,1
95,-123.886755675285,61.5258765730317,11.4,2.3,1,1.0,1
96,-133.138911030133,58.8161571626118,10.3,7.3,1,1.0,1
97,-124.695255429497,61.3522882101681,16.2,62.4,0,1.0,1
98,-122.700315288575,61.7891232770689,11.6,25.0,0,1.0,1
99,-119.932337896239,62.3698686652131,12.4,9.0,0,1.0,1
100,-112.511867706049,63.438031249052,13.9,38.1,0,1.0,1
101,-132.928559886547,58.83256758415,10.3,7.3,1,1.0,1
102,-123.519590832941,61.4938339514666,15.8,31.3,0,1.0,1
103,-120.030998557886,62.1909573089174,16.0,11.7,1,1.0,1
104,-123.649019669383,61.3774677108007,15.1,24.4,1,1.0,1
105,-127.080945455817,60.4987533463147,14.3,40.4,1,1.0,1
106,-120.156375993993,62.0475300123105,12.4,9.0,0,1.0,1
107,-125.472564380236,60.872478538643,11.4,2.3,0,1.0,1
108,-121.633127772224,61.7244665044522,16.0,11.7,0,1.0,1
109,-117.320330638671,62.3322490227305,14.5,17.0,1,1.0,1
110,-113.933078111879,63.0167174727,12.1,46.8,0,1.0,1
111,-125.751801675239,60.6385192126519,15.1,24.4,0,1.0,1
112,-121.562992882005,61.535737201058,16.0,11.7,0,1.0,1
113,-127.342277637525,60.0975828508572,14.2,26.3,1,1.0,1
114,-124.138598421598,60.8169451209182,11.4,2.3,1,1.0,1
115,-116.618123927863,62.2233001463529,9.0,1.0,1,1.0,1
116,-120.695347658239,61.5462055123183,16.0,11.7,0,1.0,1
117,-119.717676930239,61.7124497042013,16.0,11.7,1,1.0,1
118,-122.405001388472,61.0989970568373,15.8,31.3,0,1.0,1
119,-115.806974125657,62.3509324167601,15.0,41.8,1,1.0,1
120,-128.005727334653,59.509920941244,11.4,29.4,1,1.0,1
121,-125.305113425281,60.3377929699541,11.4,2.3,1,1.0,1
122,-119.529007876501,61.4910512239475,16.0,11.7,1,1.0,1
123,-122.10957316209,60.8795242855847,11.6,25.0,0,1.0,1
124,-113.27232364662,62.3571554726161,14.5,7.2,0,1.0,1
125,-117.897562710669,61.7633545095867,9.0,1.0,1,1.0,1
126,-120.402082079029,61.19997972105,16.0,11.7,0,1.0,1
127,-112.458836289235,62.4068720083081,13.5,9.9,1,1.0,1
128,-121.826048220917,60.8279504250053,15.8,31.3,0,1.0,1
129,-126.659136993747,59.6337139986368,15.4,98.5,0,1.0,1
130,-118.075294047071,61.4742715098845,15.2,104.0,0,1.0,1
131,-119.344377067822,61.2139057266873,12.4,9.0,0,1.0,1
132,-120.830543809914,60.8934328681469,16.0,11.7,0,1.0,1
133,-120.322506953705,60.9761769357321,16.0,11.7,0,1.0,1
134,-118.56178019068,61.2337486869431,18.0,25.2,1,1.0,1
135,-117.125070808237,61.4518628677562,18.0,25.2,0,1.0,1
136,-120.711832812718,60.7594321504357,12.4,9.0,0,1.0,1
137,-116.702202240642,61.5147101441128,18.0,25.2,0,1.0,1
138,-127.468620044674,59.0092800004885,11.4,29.4,1,1.0,1
139,-122.575065369526,60.220275556863,18.0,78.8,1,1.0,1
140,-125.249907995238,59.5744530045328,12.7,25.0,1,1.0,1
141,-127.347760523963,58.9543382439661,11.4,29.4,0,1.0,1
142,-124.303599991815,59.7487299995633,12.7,25.0,1,1.0,1
143,-127.296594168057,58.9400340510204,11.4,29.4,1,1.0,1
144,-122.768190254025,60.0891741921522,16.1,31.3,0,1.0,1
145,-124.44581692249,59.6730691526301,18.0,78.8,0,1.0,1
146,-125.609860997026,59.3573090017751,12.7,25.0,0,1.0,1
147,-127.246353743049,58.8648009733946,11.4,29.4,1,1.0,1
148,-121.952263933849,60.1550026970627,16.1,31.3,0,1.0,1
149,-130.423316993614,57.8186799991689,10.7,9.0,1,1.0,1
150,-120.621643081785,60.429913551878,16.0,11.7,0,1.0,1
151,-117.126467010784,60.9771159552245,18.0,25.2,0,1.0,1
152,-120.973273520676,60.0964863620014,12.4,9.0,0,1.0,1
153,-119.605963391878,60.253709045384,12.4,9.0,0,1.0,1
154,-125.00189699368,58.9923720044998,12.1,22.0,0,1.0,1
155,-117.879831139777,60.6386801218181,18.0,25.2,0,1.0,1
156,-121.323736207016,59.8462345737056,16.0,11.7,0,1.0,1
157,-124.145009996075,58.9742200039956,12.1,22.0,0,1.0,1
158,-125.215394460753,58.7770731424602,12.1,22.0,1,1.0,1
159,-126.742997997905,58.2390200001391,12.6,55.5,1,1.0,1
160,-119.189916214601,60.0321761132073,18.0,25.2,0,1.0,1
161,-121.245684456637,59.6196865812724,16.6,41.8,0,1.0,1
162,-116.99790761995,60.489385973142,18.0,25.2,0,1.0,1
163,-115.62945037695,60.5607407506999,14.9,22.4,0,1.0,1
164,-120.650870416949,59.6823298913378,16.0,11.7,0,1.0,1
165,-118.141565143974,60.2062214348282,10.2,2.1,0,1.0,1
166,-120.177316701811,59.7582526672823,16.0,11.7,0,1.0,1
167,-118.620160122935,60.1090947665584,18.0,25.2,0,1.0,1
168,-114.443918877835,60.7831588489238,14.9,22.4,0,1.0,1
169,-125.244444065177,58.4841708525078,12.1,22.0,1,1.0,1
170,-121.153035007185,59.4664361308208,13.1,31.8,0,1.0,1
171,-122.376013001739,59.2039279961402,16.6,41.8,0,1.0,1
172,-120.097813723535,59.6142127232345,16.6,41.8,0,1.0,1
173,-118.179138385702,60.0011472673862,18.0,25.2,1,1.0,1
174,-115.691684520366,60.4520044433849,16.1,62.0,1,1.0,1
175,-119.564737433203,59.7254586177009,16.1,22.2,0,1.0,1
176,-112.126726440023,60.7820233198093,9.4,4.6,1,1.0,1
177,-117.475222533887,60.0896014142663,18.0,25.2,1,1.0,1
178,-114.315325591422,60.5970574440154,14.9,22.4,0,1.0,1
179,-114.134719261491,60.6591300380116,14.9,22.4,1,1.0,1
180,-125.728295907286,58.2106270015423,17.2,88.0,1,1.0,1
181,-121.09812127697,59.350583003174,16.6,41.8,0,1.0,1
182,-113.372443945962,60.6825171120715,16.7,39.0,0,1.0,1
183,-118.098272845807,59.9415045443152,18.0,25.2,0,1.0,1
184,-118.480380132567,59.8202918821466,18.0,25.2,0,1.0,1
185,-123.122283007093,58.6941620031067,17.2,88.0,0,1.0,1
186,-117.150708369928,60.0047076453093,16.9,33.4,0,1.0,1
187,-121.922675002426,58.9808059957045,16.6,41.8,0,1.0,1
188,-118.866302673524,59.6504757042865,16.1,22.2,0,1.0,1
189,-110.612989488561,60.8581082865992,12.3,38.8,0,1.0,1
190,-114.029600356802,60.4783549885243,10.2,1.0,1,1.0,1
191,-117.712932120783,59.8096594921805,18.0,25.2,1,1.0,1
192,-119.946146137677,59.1756101385486,16.6,41.8,1,1.0,1
193,-115.261668675794,60.1174021670383,14.9,22.4,1,1.0,1
194,-116.752230601233,59.8440090008515,16.1,22.2,1,1.0,1
195,-111.947039050032,60.4989546504491,15.6,17.4,0,1.0,1
196,-117.171488924226,59.7579269730783,16.1,22.2,0,1.0,1
197,-113.915160763042,60.2803035059939,16.2,49.6,1,1.0,1
198,-114.719651864855,60.0401702895969,14.9,22.4,0,1.0,1
199,-105.396734353702,61.2111837022777,13.6,17.4,0,1.0,1
200,-113.63314559266,60.1877514748415,16.2,49.6,0,1.0,1
201,-113.234080940837,60.1863821027397,15.8,18.9,1,1.0,1
202,-111.485686527514,60.4352126790787,15.6,17.4,1,1.0,1
203,-113.758711644942,60.080337243097,16.2,49.6,1,1.0,1
204,-122.627895760298,58.2557254791359,17.2,88.0,0,1.0,1
205,-117.975550190696,59.261400448554,16.1,22.2,0,1.0,1
206,-117.895554943899,59.3584137812709,16.9,33.4,0,1.0,1
207,-111.491441429083,60.3454475571823,15.6,17.4,1,1.0,1
208,-117.071066619739,59.4767372593419,16.9,33.4,0,1.0,1
209,-113.355260799905,60.087812473694,15.9,71.0,0,1.0,1
210,-111.584531236554,60.2928127318937,15.6,17.4,1,1.0,1
211,-112.891707561628,60.078663059666,15.8,18.9,1,1.0,1
212,-108.231135128141,60.6298964631721,15.1,106.4,1,1.0,1
213,-117.642306257568,59.2208881524495,16.1,22.2,0,1.0,1
214,-121.381151001584,58.4001349967811,18.1,86.2,0,1.0,1
215,-115.451292771591,59.5650022178366,14.9,22.4,0,1.0,1
216,-111.262519072361,60.198213505065,15.6,17.4,1,1.0,1
217,-115.333810719547,59.5672896611638,14.9,22.4,0,1.0,1
218,-122.476753232656,58.0479106883479,13.1,31.8,1,1.0,1
219,-106.817190273714,60.6175593060143,13.6,17.4,0,1.0,1
220,-124.203102859878,57.6252732532886,12.0,10.6,1,1.0,1
221,-123.955396654617,57.641908181974,12.0,10.6,1,1.0,1
222,-116.837726515656,59.2303113921064,16.9,33.4,0,1.0,1
223,-121.445804006418,58.2517179963196,18.1,86.2,0,1.0,1
224,-121.897061001806,58.1026650040863,16.6,41.8,0,1.0,1
225,-107.089817327626,60.4840619686079,14.2,18.5,0,1.0,1
226,-118.782058998882,58.7634599997985,16.1,22.2,5,1.0,1
227,-110.837854853361,60.0698831133568,16.5,46.3,1,1.0,1
228,-113.819631676482,59.5623569413642,16.2,49.6,5,1.0,1
229,-112.574056041239,59.7887496450275,16.7,39.0,1,1.0,1
230,-113.052130042174,59.6087535109643,15.8,18.9,1,1.0,1
231,-118.158635754053,58.7982366247211,16.1,22.2,1,1.0,1
232,-104.384143238903,60.611332791871,12.6,52.2,0,1.0,1
233,-108.147144839455,60.1389279580985,14.2,18.5,1,1.0,1
234,-115.120882050485,59.2391341852199,16.6,44.8,0,1.0,1
235,-120.481412309745,58.2337269319788,11.1,29.2,0,1.0,1
236,-121.489336619057,57.9576563271912,12.0,10.6,0,1.0,1
237,-111.192498696929,59.7902241050173,15.6,17.4,1,1.0,1
238,-113.717969411225,59.2053848488392,16.2,49.6,0,1.0,1
239,-113.174977237029,59.4725847588335,16.5,24.4,1,1.0,1
240,-117.26667262385,58.762559689666,16.1,22.2,1,1.0,1
241,-111.394025567385,59.6465671151713,16.5,46.3,0,1.0,1
242,-110.350538681415,59.6885460373821,14.0,31.2,1,1.0,1
243,-118.015163772448,58.4771942363658,16.0,25.8,1,1.0,1
244,-119.554441268434,58.2259549715695,16.8,28.4,0,1.0,1
245,-107.677442377225,59.9888529380414,14.2,18.5,0,1.0,1
246,-114.938349771803,59.0295087559869,17.3,66.6,0,1.0,1
247,-119.892664048848,57.8960134769834,14.8,19.5,0,1.0,1
248,-107.728158784551,59.8785060221023,14.2,18.5,0,1.0,1
249,-102.641858536764,60.2640715548005,9.7,9.6,0,1.0,1
250,-121.1824144737,57.6196915045281,9.7,42.2,0,1.0,1
251,-118.39038085522,58.1791137479884,16.0,25.8,0,1.0,1
252,-117.314010348281,58.4062063024653,16.0,25.8,0,1.0,1
253,-111.807930749836,59.2380524159791,15.6,17.4,1,1.0,1
254,-121.171829692682,57.5537933554551,13.7,53.6,0,1.0,1
255,-107.472866160542,59.7099717411427,14.2,18.5,1,1.0,1
256,-111.30979229045,59.2385392791433,16.3,31.2,1,1.0,1
257,-112.142233363354,58.9109814433325,16.3,31.2,0,1.0,1
258,-115.572276999429,58.5143179998823,12.5,25.0,1,1.0,1
259,-113.679690359694,58.8004551279915,8.5,1.0,0,1.0,1
260,-111.577645327752,59.0850670896627,16.3,31.2,0,1.0,1
261,-108.656985930467,59.4342250707206,14.2,18.5,1,1.0,1
262,-113.028251643137,58.5157565377044,10.2,1.0,5,1.0,1
263,-99.6211880004748,59.9885011999188,9.9,28.4,0,1.0,1
264,-110.766868622372,59.0529564748715,14.0,31.2,1,1.0,1
265,-123.716093064118,56.3765380533268,16.8,54.0,1,1.0,1
266,-132.152487080945,53.6390508353411,11.8,91.6,6,1.0,1
267,-68.0746333070066,56.8165355901163,11.9,89.0,0,1.0,1
268,-115.840093006077,58.0390116195093,16.6,44.8,1,1.0,1
269,-114.494984204286,58.2420327122626,16.2,49.6,0,1.0,1
270,-60.0092368399972,54.2376092818774,13.0,57.4,0,1.0,1
271,-115.966570690555,57.8959174045665,16.6,44.8,0,1.0,1
272,-109.046978753745,58.9447872339872,14.8,87.0,1,1.0,1
273,-116.167681857658,57.7919445046106,12.1,11.0,0,1.0,1
274,-112.540638492199,58.4373841185545,16.2,49.6,0,1.0,1
275,-119.168384858017,57.2009311704526,10.8,4.2,0,1.0,1
276,-105.852481567437,59.2026071354756,13.6,17.4,0,1.0,1
277,-114.265394236987,57.8915132239542,16.2,49.6,0,1.0,1
278,-106.928429443562,59.0108513546974,13.6,17.4,0,1.0,1
279,-117.061198194896,57.5173068813675,9.8,3.2,0,1.0,1
280,-110.221221144243,58.5226793539369,14.0,31.2,1,1.0,1
281,-116.17207937662,57.5402471172559,12.1,11.0,1,1.0,1
282,-109.518760782858,58.5088439297266,14.0,31.2,1,1.0,1
283,-105.048784799584,58.9940997003649,13.6,17.4,0,1.0,1
284,-121.668440994776,56.2898590004268,15.1,88.7,1,1.0,1
285,-114.540809011694,57.7659211741503,16.2,49.6,0,1.0,1
286,-64.5752847969707,55.257314224217,10.7,88.5,0,1.0,1
287,-114.134904211425,57.7082766406407,17.3,66.6,1,1.0,1
288,-114.721661607782,57.577429554456,15.3,25.2,5,1.0,1
289,-109.510410327267,58.2680968991656,14.0,31.2,1,1.0,1
290,-101.519511499769,59.0439713998952,14.5,27.1,0,1.0,1
291,-104.952177401051,58.7871089000275,12.6,52.2,1,1.0,1
292,-118.554959852869,56.8087223617553,16.5,73.2,0,1.0,1
293,-102.965405246488,58.9130970003335,13.0,36.2,0,1.0,1
294,-112.372362204132,57.7645988337817,17.5,26.7,0,1.0,1
295,-115.753476756061,57.2699890841389,17.1,33.7,0,1.0,1
296,-114.425785696855,57.5693319271153,16.2,49.6,5,1.0,1
297,-109.671603081496,58.1836376448862,14.0,31.2,1,1.0,1
298,-108.051641974204,58.3832234106807,14.2,18.5,1,1.0,1
299,-118.657338208323,56.6582693041153,16.5,73.2,1,1.0,1
300,-108.237782731628,58.2609391231226,14.2,18.5,1,1.0,1
301,-113.644864112857,57.5004277238233,16.2,49.6,0,1.0,1
302,-113.615681365353,57.4071082662504,16.2,49.6,0,1.0,1
303,-115.297649392704,57.160736730826,17.1,33.7,0,1.0,1
304,-121.6686900041,55.6798199997288,-5.9,43.9,1,1.0,0
305,-104.038102600724,58.4530566005496,12.1,20.6,0,1.0,1
306,-109.020182068749,57.7668515039617,14.2,18.5,1,1.0,1
307,-61.3163041966093,53.3681842103845,14.8,67.4,0,1.0,1
308,-114.03093541997,57.0161529457625,17.1,33.7,0,1.0,1
309,-108.513842613532,57.3090605336112,9.5,14.0,1,1.0,1
310,-106.504741832139,57.9695849869908,16.3,110.5,1,1.0,1
311,-112.741719512028,57.1723886942071,17.5,26.7,1,1.0,1
312,-128.420715809887,53.3113165075339,16.9,175.5,6,1.0,1
313,-106.930462421462,57.812356402294,13.6,42.1,1,1.0,1
314,-111.784836644105,57.2414544130597,17.5,26.7,0,1.0,1
315,-104.802891299563,57.9508310000681,12.6,52.2,0,1.0,1
316,-104.982070399558,57.9595176000175,15.2,62.2,0,1.0,1
317,-112.866759601555,56.9851456768652,17.5,26.7,0,1.0,1
318,-57.3665591267637,51.4956619420085,8.3,81.8,0,1.0,1
319,-121.495131995308,55.1518109980025,14.7,30.8,1,1.0,1
320,-99.3513168297671,58.2028821409216,15.5,37.8,0,1.0,1
321,-114.443490981712,56.5662326810427,17.1,33.7,0,1.0,1
322,-115.461301580008,56.3527623806473,17.1,33.7,5,1.0,1
323,-59.0092518606354,51.9516275611328,13.0,76.0,7,1.0,1
324,-112.846680297742,56.7766890047389,18.9,65.2,0,1.0,1
325,-110.675498938749,57.0026204856336,16.0,18.6,1,1.0,1
326,-103.854978786223,57.7009351681642,12.1,20.6,0,1.0,1
327,-115.333816329022,56.2257492097787,10.3,32.9,0,1.0,1
328,-127.477876157296,53.0444816501674,18.2,166.0,8,1.0,1
329,-112.085228778843,56.6024607825462,16.0,20.5,0,1.0,1
330,-103.253237972395,57.5755111393626,15.8,92.8,0,1.0,1
331,-106.279399428415,57.1931734677673,13.9,41.5,1,1.0,1
332,-110.331084609488,56.7680440464049,16.0,18.6,1,1.0,1
333,-60.892665248721,52.2443047786324,13.0,57.4,0,1.0,1
334,-111.092040954187,56.6574885110749,9.9,19.5,0,1.0,1
335,-94.2001900998109,57.7509372997549,12.0,117.9,0,1.0,1
336,-102.06407939005,57.4740649658865,16.2,49.3,0,1.0,1
337,-106.828562529202,57.0230241855877,13.9,41.5,1,1.0,1
338,-123.565404584052,53.7370525025645,13.2,43.2,1,1.0,1
339,-112.73275266923,56.1470766529906,16.8,43.7,0,1.0,1
340,-109.66475128043,56.5001417614079,16.0,18.6,1,1.0,1
341,-114.487498262807,55.6927327410436,17.7,37.6,0,1.0,1
342,-107.229787704386,56.6269066920389,15.8,0.0,1,1.0,1
343,-103.834365068232,57.0321132938214,13.1,74.2,0,1.0,1
344,-107.727515873872,56.6213514554745,18.5,84.8,0,1.0,1
345,-98.0545254130296,57.3462660793103,14.2,52.3,0,1.0,1
346,-103.697281800002,57.0047368001447,16.6,65.8,0,1.0,1
347,-110.085134072266,56.2252389582411,8.0,30.5,0,1.0,1
348,-116.445163674967,55.2885428163046,-3.0,10.5,1,1.0,0
349,-112.478892076115,55.9631563316227,16.8,43.7,0,1.0,1
350,-104.245132501303,56.8976486998539,15.2,62.2,0,1.0,1
351,-105.408229412068,56.7953057841953,12.8,43.8,0,1.0,1
352,-112.67080397475,55.8862452709876,16.8,43.7,0,1.0,1
353,-103.266114904191,56.9365673778825,16.6,65.8,0,1.0,1
354,-118.687589645619,54.6907901767568,17.3,22.6,0,1.0,1
355,-123.5257288462,53.3551404278745,13.7,37.8,1,1.0,1
356,-100.047201036225,57.0063293547296,16.2,49.3,0,1.0,1
357,-110.355163193547,56.073959331133,18.0,92.1,5,1.0,1
358,-101.746342348481,56.8839907680976,14.5,27.1,0,1.0,1
359,-110.049331758343,56.0098623214061,15.0,71.0,1,1.0,1
360,-103.995504489688,56.6539292398739,13.1,74.2,0,1.0,1
361,-120.274729615999,54.0985828582347,16.4,121.6,1,1.0,1
362,-104.595136407968,56.6346827046239,15.2,62.2,0,1.0,1
363,-75.8787267607388,55.351665849039,14.2,66.2,0,1.0,1
364,-111.038425067944,55.8285309993053,9.9,19.5,0,1.0,1
365,-114.012426836108,55.3562203143189,15.2,26.2,1,1.0,1
366,-103.80418681103,56.5605935766791,13.1,74.2,0,1.0,1
367,-100.114287180828,56.7881678631812,15.1,30.3,0,1.0,1
368,-114.523265890688,55.1510712187544,9.2,8.9,1,1.0,1
369,-104.91157880645,56.4175331013622,14.0,64.7,0,1.0,1
370,-99.8520213006509,56.7264042996981,13.3,68.4,1,1.0,1
371,-103.749171592946,56.4403709892365,13.1,74.2,0,1.0,1
372,-112.106217414615,55.4942999790423,15.7,25.0,0,1.0,1
373,-106.443782517181,56.1061670791951,13.9,41.5,0,1.0,1
374,-109.414536500881,55.5768347768251,15.0,71.0,0,1.0,1
375,-95.8537776283297,56.6821614355549,17.3,49.3,0,1.0,1
376,-101.914122823498,56.3450284904665,14.6,92.5,0,1.0,1
377,-118.264229338178,54.0473547378669,5.4,51.2,1,1.0,1
378,-108.827390511856,55.6025566687652,15.8,0.0,0,1.0,1
379,-106.550517802183,55.8743771748658,18.5,84.8,1,1.0,1
380,-115.348981718226,54.585803464599,17.4,66.2,0,1.0,1
381,-107.600515597807,55.7657403506884,15.8,0.0,0,1.0,1
382,-99.3499654818625,56.3391758719528,13.0,65.6,1,1.0,1
383,-107.01517566624,55.5585112579124,15.8,0.0,1,1.0,1
384,-101.249532960672,56.1984586087661,13.3,68.4,1,1.0,1
385,-93.3522160996981,56.3586575997607,12.4,53.3,0,1.0,1
386,-119.250938029215,53.5140036097859,13.9,49.8,1,1.0,1
387,-107.623112944436,55.6113312303386,15.8,0.0,0,1.0,1
388,-109.586046396984,55.3726887188211,17.6,142.0,0,1.0,1
389,-104.675016893487,55.8152454468262,15.0,58.8,0,1.0,1
390,-106.08920498586,55.7801205605554,18.3,69.6,0,1.0,1
391,-105.965246559118,55.7385635407959,15.0,58.8,0,1.0,1
392,-123.871476196704,52.2260192562424,16.6,15.8,1,1.0,1
393,-104.289117791473,55.8432723351611,16.6,65.8,1,1.0,1
394,-98.4329350001871,56.1537244999411,16.0,114.2,1,1.0,1
395,-105.307076656589,55.709623740902,18.3,69.6,1,1.0,1
396,-105.82999226025,55.6244445624513,18.3,69.6,1,1.0,1
397,-102.82860323332,55.8191518809719,14.6,92.5,0,1.0,1
398,-105.443062297975,55.6175563132342,15.0,58.8,0,1.0,1
399,-117.845403849375,53.7452254825114,17.9,28.6,1,1.0,1
400,-106.055484239853,55.6119283693683,18.3,69.6,0,1.0,1
401,-108.331971541983,55.3227529426249,18.5,84.8,0,1.0,1
402,-116.961863675557,53.8640562707129,9.2,43.8,1,1.0,1
403,-106.496717642671,55.4790068095516,15.0,58.8,0,1.0,1
404,-110.422625992501,54.8786000893135,8.0,30.5,0,1.0,1
405,-117.216871963457,53.75837282609,9.2,43.8,1,1.0,1
406,-89.090443800269,55.8378473001139,9.3,33.9,0,1.0,1
407,-109.799793290314,55.0201748196762,17.6,142.0,5,1.0,1
408,-107.133581570994,55.2899803574423,18.5,84.8,0,1.0,1
409,-101.598268964315,55.790107092713,17.4,70.0,1,1.0,1
